Product_Code,Product_Name,Category,Cost_Price,Selling_Price
SKU-17754,Golden Roasted Pasta - Pack of 6,Food and beverages,15.3,19.66
SKU-17755,Cozy Stainless Steel Cushion - Beige (V72),Home and lifestyle,47.77,73.17
SKU-17756,Retro Cotton Gloves - Black,Fashion accessories,27.11,40.4
SKU-17757,Modern Rustic Candle - White (V22),Home and lifestyle,78.13,117.08
SKU-17758,Cozy Glass Storage Box - Grey (V14),Home and lifestyle,67.99,99.04
SKU-17759,ProFit Compact Jump Rope - Blue,Sports and travel,29.71,39.78
SKU-17760,TechPro Mini Keyboard - Silver,Electronic accessories,140.46,196.39
SKU-17761,Cyber Wireless Charger - White,Electronic accessories,132.09,179.74
SKU-17762,Trek Lightweight Yoga Mat - Red (V36),Sports and travel,5.21,7.29
SKU-17763,TechPro Wireless Cable - White (V61),Electronic accessories,134.8,176.43
SKU-17764,Aero Breathable Resistance Bands - Neon Green,Sports and travel,76.67,104.81
SKU-17765,Velocity Lightweight Backpack - Blue,Sports and travel,43.66,65.48
SKU-17766,Vogue Denim Hat - Gold,Fashion accessories,58.27,81.66
SKU-17767,Derma Soothing Body Lotion - 200ml,Health and beauty,45.77,71.0
SKU-17768,Cyber Slim Speaker - Red (V11),Electronic accessories,145.39,212.94
SKU-17769,Daily Vegan Pasta - Pack of 6,Food and beverages,19.17,23.72
SKU-17770,TechPro Fast-Charging Headphones - Silver,Electronic accessories,113.83,149.54
SKU-17771,Daily Roasted Honey - 250g,Food and beverages,4.39,5.46
SKU-17772,Trek Compact Jump Rope - Grey,Sports and travel,27.23,41.15
SKU-17773,Classic Glass Table Lamp - White,Home and lifestyle,65.16,94.78
SKU-17774,Essence Anti-Aging Sunscreen - Pack of 2,Health and beauty,36.9,54.13
SKU-17775,Urban Rustic Vase - Beige,Home and lifestyle,18.81,25.73
SKU-17776,HomeStyle Wooden Cushion - Grey (V28),Home and lifestyle,38.85,50.14
SKU-17777,Trek Lightweight Gym Bag - Blue,Sports and travel,18.35,28.9
SKU-17778,Aero Durable Yoga Mat - Orange (V99),Sports and travel,77.51,123.65
SKU-17779,Giga Bluetooth Charger - Grey (V41),Electronic accessories,41.18,50.36
SKU-17780,Pure Hydrating Shampoo - 100ml,Health and beauty,40.78,62.57
SKU-17781,Urban Glass Storage Box - Oak (V81),Home and lifestyle,10.32,15.32
SKU-17782,Trek Ergonomic Resistance Bands - Red (V13),Sports and travel,10.42,14.74
SKU-17783,Tasty Crunchy Green Tea - 250g,Food and beverages,2.69,3.28
SKU-17784,Glow Anti-Aging Body Lotion - Pack of 2,Health and beauty,70.73,101.31
SKU-17785,Zen Ceramic Picture Frame - Oak,Home and lifestyle,26.9,36.24
SKU-17786,Pure Gluten-Free Juice - 500g,Food and beverages,17.06,20.09
SKU-17787,Trendy Leather Hat - Black,Fashion accessories,33.79,50.24
SKU-17788,Giga Bluetooth Headphones - Red (V2),Electronic accessories,80.9,115.39
SKU-17789,Elite Vintage Sunglasses - Navy,Fashion accessories,41.6,58.84
SKU-17790,Vital Organic Serum - Travel Size (V98),Health and beauty,66.59,91.2
SKU-17791,Pulse Fast-Charging Power Bank - Red,Electronic accessories,63.96,80.76
SKU-17792,Pure Vegan Chocolate - 500ml (V17),Food and beverages,4.59,5.94
SKU-17793,Cozy Cotton Cushion - Black,Home and lifestyle,23.04,36.81
SKU-17794,Giga Portable Keyboard - White,Electronic accessories,137.67,189.12
SKU-17795,Glow Natural Body Lotion - 100ml (V32),Health and beauty,17.53,25.06
SKU-17796,Classic Rustic Vase - Clear,Home and lifestyle,76.98,121.24
SKU-17797,LuxeHome Cotton Towel Set - Beige,Home and lifestyle,16.6,23.05
SKU-17798,FarmFresh Vegan Pasta - 1L (V30),Food and beverages,13.17,16.71
SKU-17799,Organic Spicy Cookies - 1Kg,Food and beverages,10.6,12.64
SKU-17800,Smart Mini Charger - Blue (V73),Electronic accessories,130.53,162.51
SKU-17801,Chic Vintage Wallet - Brown,Fashion accessories,29.88,42.07
SKU-17802,Derma Oil-Free Body Wash - 150g (V46),Health and beauty,76.63,112.46
SKU-17803,Retro Canvas Wallet - Navy,Fashion accessories,41.17,63.49
SKU-17804,Vogue Silk Belt - Navy,Fashion accessories,42.26,61.79
SKU-17805,Modern Rustic Bed Sheets - Oak (V36),Home and lifestyle,18.16,27.9
SKU-17806,Motion Breathable Resistance Bands - Red,Sports and travel,11.97,18.67
SKU-17807,Smart Slim Adapter - Blue,Electronic accessories,43.3,63.29
SKU-17808,Vogue Silk Tie - Black,Fashion accessories,38.9,54.17
SKU-17809,Vogue Canvas Belt - Brown,Fashion accessories,60.82,88.56
SKU-17810,EcoLiving Cotton Wall Clock - White (V69),Home and lifestyle,11.77,18.02
SKU-17811,Retro Leather Gloves - Silver,Fashion accessories,46.92,67.89
SKU-17812,Summit Durable Gym Bag - Blue (V33),Sports and travel,45.35,69.47
SKU-17813,Pulse Bluetooth Charger - Silver,Electronic accessories,80.26,108.97
SKU-17814,Velocity Lightweight Backpack - Red,Sports and travel,10.2,12.79
SKU-17815,Pulse Fast-Charging Cable - Grey (V6),Electronic accessories,110.01,140.24
SKU-17816,Pure Soothing Shampoo - Pack of 2 (V35),Health and beauty,69.6,88.57
SKU-17817,Pure Anti-Aging Perfume - 200ml,Health and beauty,13.23,18.19
SKU-17818,Active Durable Yoga Mat - Blue,Sports and travel,52.34,80.14
SKU-17819,Classic Glass Storage Box - Beige,Home and lifestyle,30.03,41.2
SKU-17820,Nature's Roasted Pasta - 500g,Food and beverages,1.21,1.52
SKU-17821,Trendy Vintage Belt - Rose Gold,Fashion accessories,22.26,32.91
SKU-17822,HomeStyle Glass Towel Set - Black,Home and lifestyle,63.61,101.21
SKU-17823,Summit Waterproof Resistance Bands - Blue,Sports and travel,42.36,54.4
SKU-17824,Urban Ceramic Coffee Mug - Clear,Home and lifestyle,61.42,97.93
SKU-17825,Aura Hydrating Sunscreen - 200ml (V88),Health and beauty,28.91,43.09
SKU-17826,Golden Vegan Pasta - 1L (V51),Food and beverages,3.59,4.34
SKU-17827,Summit Compact Water Bottle - Blue,Sports and travel,68.48,109.46
SKU-17828,Retro Leather Sunglasses - Gold,Fashion accessories,66.54,98.86
SKU-17829,TechPro Bluetooth Headphones - Grey (V55),Electronic accessories,138.09,186.02
SKU-17830,Eco Slim Cable - Red (V62),Electronic accessories,58.74,74.66
SKU-17831,Vital Anti-Aging Conditioner - 150g,Health and beauty,55.15,74.66
SKU-17832,Active Lightweight Water Bottle - Neon Green (V81),Sports and travel,49.63,74.09
SKU-17833,Luxe Polarized Scarf - Brown,Fashion accessories,49.96,66.34
SKU-17834,Modern Wooden Bed Sheets - Oak,Home and lifestyle,70.99,93.48
SKU-17835,Aura Organic Shampoo - 50ml,Health and beauty,29.61,47.0
SKU-17836,LuxeHome Glass Towel Set - Grey (V97),Home and lifestyle,58.81,88.37
SKU-17837,Luxe Leather Tie - Brown,Fashion accessories,63.66,98.48
SKU-17838,Golden Sweet Juice - 250g,Food and beverages,10.37,12.24
SKU-17839,Zen Rustic Storage Box - Beige,Home and lifestyle,34.22,49.51
SKU-17840,ProFit Breathable Yoga Mat - Blue,Sports and travel,13.71,19.32
SKU-17841,Active Waterproof Tent - Grey (V35),Sports and travel,47.19,65.89
SKU-17842,Daily Vegan Pasta - 1Kg (V46),Food and beverages,13.75,16.96
SKU-17843,Summit Ergonomic Gym Bag - Blue (V78),Sports and travel,46.95,69.46
SKU-17844,Essence Oil-Free Serum - 200ml,Health and beauty,30.2,40.08
SKU-17845,Aura Oil-Free Face Cream - Pack of 2 (V19),Health and beauty,71.78,107.8
SKU-17846,Zen Wooden Towel Set - Black,Home and lifestyle,34.85,48.38
SKU-17847,Pure Oil-Free Shampoo - Pack of 2,Health and beauty,45.11,67.47
SKU-17848,Cozy Cotton Coffee Mug - Clear,Home and lifestyle,64.05,85.62
SKU-17849,Radiant Organic Sunscreen - 150g (V55),Health and beauty,26.54,37.39
SKU-17850,Golden Roasted Chocolate - 500ml,Food and beverages,3.85,4.72
SKU-17851,Trek Ergonomic Water Bottle - Blue,Sports and travel,75.77,107.12
SKU-17852,LuxeHome Stainless Steel Table Lamp - Oak,Home and lifestyle,61.71,97.39
SKU-17853,TechPro Wireless Earbuds - White,Electronic accessories,122.8,165.12
SKU-17854,Nova Mini Power Bank - Red,Electronic accessories,85.62,125.82
SKU-17855,Trek Durable Water Bottle - Grey (V9),Sports and travel,77.49,109.11
SKU-17856,Eco Heavy Duty Headphones - Grey,Electronic accessories,68.64,89.91
SKU-17857,FarmFresh Sweet Cereal - Pack of 6,Food and beverages,11.77,14.71
SKU-17858,Velocity Lightweight Backpack - Red (V21),Sports and travel,18.84,24.35
SKU-17859,Motion Durable Yoga Mat - Grey (V38),Sports and travel,47.51,72.52
SKU-17860,Cozy Rustic Table Lamp - Clear (V60),Home and lifestyle,69.83,106.18
SKU-17861,Essence Natural Lip Balm - Pack of 2,Health and beauty,73.88,117.66
SKU-17862,Cyber Portable Adapter - Black,Electronic accessories,122.23,151.54
SKU-17863,Modern Glass Table Lamp - Clear,Home and lifestyle,28.48,42.17
SKU-17864,Active Ergonomic Yoga Mat - Blue (V56),Sports and travel,22.4,28.42
SKU-17865,Cozy Rustic Wall Clock - Black,Home and lifestyle,52.93,77.17
SKU-17866,Organic Sweet Olive Oil - 250g,Food and beverages,8.35,9.74
SKU-17867,Retro Vintage Belt - Navy,Fashion accessories,71.5,101.55
SKU-17868,ProFit Ergonomic Resistance Bands - Black (V54),Sports and travel,74.65,109.81
SKU-17869,Eco Portable Cable - Grey,Electronic accessories,34.32,50.99
SKU-17870,Chic Silk Hat - Brown,Fashion accessories,74.73,102.48
SKU-17871,Organic Vegan Honey - 500g,Food and beverages,10.66,12.46
SKU-17872,LuxeHome Stainless Steel Table Lamp - Grey,Home and lifestyle,53.7,76.55
SKU-17873,Nature's Roasted Cereal - 250g,Food and beverages,1.05,1.22
SKU-17874,EcoLiving Rustic Storage Box - Beige (V8),Home and lifestyle,52.47,71.47
SKU-17875,Derma Oil-Free Deodorant - Pack of 2,Health and beauty,19.81,26.04
SKU-17876,Summit Compact Yoga Mat - Black,Sports and travel,69.47,90.75
SKU-17877,Nature's Salted Cereal - 250g (V29),Food and beverages,3.83,4.59
SKU-17878,Active Lightweight Travel Pillow - Orange,Sports and travel,10.47,15.27
SKU-17879,Pure Salted Green Tea - 500g,Food and beverages,2.7,3.42
SKU-17880,Luxe Silk Watch - Gold,Fashion accessories,5.11,6.85
SKU-17881,Essence Oil-Free Deodorant - Pack of 2,Health and beauty,38.58,52.21
SKU-17882,Trek Breathable Water Bottle - Neon Green (V21),Sports and travel,60.14,75.51
SKU-17883,Ultra Portable Earbuds - Red,Electronic accessories,86.94,122.05
SKU-17884,Eco Mini Power Bank - Black,Electronic accessories,41.62,50.01
SKU-17885,Smart Fast-Charging Webcam - Black,Electronic accessories,111.3,137.0
SKU-17886,ProFit Durable Tent - Blue (V95),Sports and travel,31.08,43.28
SKU-17887,Active Heavy-Duty Jump Rope - Orange,Sports and travel,61.92,82.07
SKU-17888,Cozy Stainless Steel Wall Clock - Beige (V14),Home and lifestyle,7.27,9.91
SKU-17889,Trendy Silk Backpack - Silver,Fashion accessories,56.89,83.42
SKU-17890,Summit Heavy-Duty Tent - Black,Sports and travel,36.8,54.96
SKU-17891,Elite Denim Gloves - Black,Fashion accessories,33.03,48.03
SKU-17892,Premium Gluten-Free Olive Oil - Pack of 6,Food and beverages,17.5,20.26
SKU-17893,Organic Sweet Honey - 250g,Food and beverages,3.4,3.98
SKU-17894,ProFit Heavy-Duty Sleeping Bag - Orange,Sports and travel,42.03,67.01
SKU-17895,Smart Mini Webcam - Blue (V18),Electronic accessories,79.96,103.03
SKU-17896,Trek Ergonomic Gym Bag - Neon Green (V80),Sports and travel,53.54,69.49
SKU-17897,Ultra Slim Keyboard - Blue (V65),Electronic accessories,140.14,209.23
SKU-17898,Classic Polarized Sunglasses - Rose Gold (V26),Fashion accessories,56.79,90.02
SKU-17899,Classic Stainless Steel Candle - White,Home and lifestyle,8.0,12.69
SKU-17900,Modern Cotton Cushion - Black (V70),Home and lifestyle,60.68,86.53
SKU-17901,Organic Roasted Cereal - 500g (V23),Food and beverages,4.97,5.88
SKU-17902,TechPro Bluetooth Keyboard - Black,Electronic accessories,10.91,15.38
SKU-17903,Eco Portable Headphones - Blue,Electronic accessories,142.42,187.85
SKU-17904,Tasty Roasted Green Tea - Pack of 6,Food and beverages,15.92,20.15
SKU-17905,Glow Organic Shampoo - 100ml,Health and beauty,23.46,30.5
SKU-17906,Elite Canvas Wallet - Black (V6),Fashion accessories,6.26,9.22
SKU-17907,Classic Denim Sunglasses - Silver,Fashion accessories,49.68,75.3
SKU-17908,Trek Ergonomic Dumbbells - Black (V63),Sports and travel,78.04,108.26
SKU-17909,Cozy Glass Bed Sheets - Grey (V49),Home and lifestyle,60.22,84.83
SKU-17910,HomeStyle Wooden Cushion - Oak,Home and lifestyle,56.91,80.4
SKU-17911,Peak Lightweight Gym Bag - Orange,Sports and travel,58.36,92.25
SKU-17912,Velocity Breathable Tent - Red,Sports and travel,68.62,105.34
SKU-17913,Trendy Denim Wallet - Silver (V94),Fashion accessories,7.5,10.51
SKU-17914,Cozy Ceramic Coffee Mug - Beige (V11),Home and lifestyle,61.21,84.21
SKU-17915,Radiant Soothing Serum - Pack of 2,Health and beauty,13.15,20.12
SKU-17916,Retro Denim Watch - Black (V56),Fashion accessories,78.56,107.88
SKU-17917,Urban Ceramic Cushion - Oak (V73),Home and lifestyle,68.69,86.38
SKU-17918,Premium Gluten-Free Olive Oil - Pack of 6 (V65),Food and beverages,5.16,6.28
SKU-17919,Vital Hydrating Serum - 100ml (V70),Health and beauty,25.98,37.98
SKU-17920,Pulse Mini Cable - Silver,Electronic accessories,79.83,117.8
SKU-17921,Elite Leather Backpack - Brown,Fashion accessories,59.44,88.78
SKU-17922,Aero Lightweight Backpack - Blue,Sports and travel,73.52,104.08
SKU-17923,Classic Rustic Table Lamp - White (V63),Home and lifestyle,8.76,11.75
SKU-17924,Vital Hydrating Lip Balm - 150g,Health and beauty,58.77,78.19
SKU-17925,Eco Wireless Speaker - Black,Electronic accessories,37.85,54.84
SKU-17926,HomeStyle Wooden Towel Set - Oak,Home and lifestyle,77.37,109.42
SKU-17927,Nature's Spicy Juice - 500g,Food and beverages,9.59,11.74
SKU-17928,Radiant Oil-Free Face Cream - Travel Size (V88),Health and beauty,75.36,107.09
SKU-17929,Motion Heavy-Duty Backpack - Orange,Sports and travel,34.39,47.38
SKU-17930,Aero Heavy-Duty Backpack - Grey,Sports and travel,36.42,49.22
SKU-17931,Retro Leather Watch - Gold,Fashion accessories,61.19,77.26
SKU-17932,Ultra Wireless Webcam - White,Electronic accessories,94.6,130.16
SKU-17933,Retro Denim Wallet - Rose Gold (V60),Fashion accessories,21.18,28.29
SKU-17934,Aura Vitamin C Face Cream - Pack of 2,Health and beauty,30.49,42.11
SKU-17935,Pure Organic Body Wash - 150g (V34),Health and beauty,76.32,113.19
SKU-17936,Ultra Bluetooth Mouse - Blue,Electronic accessories,30.28,41.84
SKU-17937,Premium Gluten-Free Coffee Beans - 500g,Food and beverages,16.97,21.93
SKU-17938,Eco Bluetooth Adapter - Grey (V39),Electronic accessories,47.56,61.45
SKU-17939,Derma Natural Shampoo - 50ml,Health and beauty,10.11,13.38
SKU-17940,Urban Polarized Backpack - Black,Fashion accessories,79.9,108.73
SKU-17941,Nova Mini Mouse - White,Electronic accessories,113.25,137.17
SKU-17942,FarmFresh Vegan Cereal - 500g,Food and beverages,7.31,9.04
SKU-17943,Smart Fast-Charging Keyboard - Silver (V99),Electronic accessories,28.97,41.52
SKU-17944,Tasty Crunchy Almonds - 1Kg,Food and beverages,4.52,5.38
SKU-17945,Clear Hydrating Body Wash - 200ml (V75),Health and beauty,5.81,9.19
SKU-17946,Pure Spicy Honey - 1Kg,Food and beverages,8.63,10.32
SKU-17947,TechPro Slim Headphones - White,Electronic accessories,14.18,20.82
SKU-17948,Ultra Fast-Charging Power Bank - Red (V68),Electronic accessories,103.27,138.43
SKU-17949,Chic Polarized Tie - Navy,Fashion accessories,13.1,20.73
SKU-17950,ProFit Waterproof Water Bottle - Neon Green,Sports and travel,36.73,50.7
SKU-17951,Classic Cotton Cushion - Clear,Home and lifestyle,44.82,56.11
SKU-17952,LuxeHome Cotton Cushion - Grey (V52),Home and lifestyle,55.34,77.76
SKU-17953,Motion Compact Sleeping Bag - Blue,Sports and travel,24.83,33.95
SKU-17954,Urban Rustic Wall Clock - Grey,Home and lifestyle,75.9,110.93
SKU-17955,Essence Anti-Aging Body Wash - Pack of 2,Health and beauty,60.18,85.18
SKU-17956,EcoLiving Minimalist Cushion - Black (V36),Home and lifestyle,21.31,30.19
SKU-17957,Trek Heavy-Duty Tent - Orange (V19),Sports and travel,9.04,13.8
SKU-17958,Summit Lightweight Sleeping Bag - Red,Sports and travel,21.83,32.05
SKU-17959,ProFit Durable Water Bottle - Blue (V76),Sports and travel,71.01,101.58
SKU-17960,Daily Crunchy Cookies - 1Kg,Food and beverages,2.02,2.59
SKU-17961,Premium Salted Honey - Pack of 6,Food and beverages,5.48,6.49
SKU-17962,Modern Stainless Steel Bed Sheets - Grey,Home and lifestyle,65.46,91.46
SKU-17963,Aero Heavy-Duty Travel Pillow - Neon Green (V71),Sports and travel,13.31,19.34
SKU-17964,Peak Waterproof Yoga Mat - Blue (V93),Sports and travel,9.05,12.26
SKU-17965,Chic Silk Scarf - Rose Gold,Fashion accessories,36.58,53.08
SKU-17966,Tasty Sweet Almonds - 1L,Food and beverages,1.93,2.34
SKU-17967,Elite Polarized Wallet - Silver (V51),Fashion accessories,49.51,71.2
SKU-17968,Nature's Spicy Almonds - Pack of 6 (V12),Food and beverages,1.44,1.87
SKU-17969,Cyber Heavy Duty Mouse - Red,Electronic accessories,122.18,148.19
SKU-17970,Aura Organic Body Lotion - 50ml (V73),Health and beauty,50.16,67.53
SKU-17971,Aura Soothing Sunscreen - 100ml,Health and beauty,19.74,27.08
SKU-17972,Luxe Polarized Tie - Brown,Fashion accessories,66.93,85.61
SKU-17973,Modern Ceramic Storage Box - Oak,Home and lifestyle,31.94,47.36
SKU-17974,Velocity Heavy-Duty Gym Bag - Orange,Sports and travel,75.18,99.76
SKU-17975,Smart Wireless Keyboard - Grey,Electronic accessories,91.23,119.47
SKU-17976,Peak Compact Backpack - Orange,Sports and travel,24.66,34.54
SKU-17977,Cozy Stainless Steel Table Lamp - Clear,Home and lifestyle,68.26,90.95
SKU-17978,Vogue Leather Gloves - Navy (V76),Fashion accessories,54.98,80.92
SKU-17979,Elite Leather Scarf - Brown,Fashion accessories,61.09,89.79
SKU-17980,Eco Portable Adapter - Black,Electronic accessories,33.64,50.1
SKU-17981,Vogue Cotton Tie - Black,Fashion accessories,67.48,94.47
SKU-17982,Elite Polarized Tie - Navy,Fashion accessories,9.3,14.56
SKU-17983,Daily Vegan Olive Oil - 1Kg,Food and beverages,2.56,3.01
SKU-17984,Elite Denim Backpack - Brown,Fashion accessories,46.64,63.14
SKU-17985,Trendy Polarized Hat - Navy,Fashion accessories,43.63,65.35
SKU-17986,Radiant Hydrating Lip Balm - Travel Size,Health and beauty,49.52,68.83
SKU-17987,Motion Breathable Sleeping Bag - Orange,Sports and travel,71.63,106.07
SKU-17988,Aura Organic Conditioner - 150g,Health and beauty,16.75,24.4
SKU-17989,Cyber Heavy Duty Cable - Red,Electronic accessories,127.63,158.61
SKU-17990,Luxe Vintage Wallet - Silver,Fashion accessories,73.5,96.16
SKU-17991,Active Heavy-Duty Sleeping Bag - Orange,Sports and travel,34.16,52.81
SKU-17992,Summit Breathable Sleeping Bag - Red,Sports and travel,60.22,88.59
SKU-17993,Tasty Vegan Chocolate - 1Kg,Food and beverages,15.86,19.41
SKU-17994,Retro Canvas Scarf - Gold (V76),Fashion accessories,57.35,77.8
SKU-17995,Modern Rustic Coffee Mug - Clear,Home and lifestyle,70.06,106.14
SKU-17996,Summit Waterproof Resistance Bands - Red,Sports and travel,6.77,8.85
SKU-17997,Classic Cotton Towel Set - Clear (V19),Home and lifestyle,38.74,53.2
SKU-17998,Radiant Hydrating Perfume - Pack of 2,Health and beauty,39.75,56.71
SKU-17999,Chic Silk Gloves - Black,Fashion accessories,21.02,29.31
SKU-18000,Giga Heavy Duty Speaker - Blue,Electronic accessories,142.91,213.75
SKU-18001,Urban Cotton Sunglasses - Brown (V16),Fashion accessories,52.7,84.13
SKU-18002,Vital Organic Perfume - 150g,Health and beauty,27.79,38.57
SKU-18003,Cozy Glass Bed Sheets - Clear (V12),Home and lifestyle,34.97,48.94
SKU-18004,Classic Leather Wallet - Rose Gold (V74),Fashion accessories,14.37,21.07
SKU-18005,Tasty Sweet Chocolate - 1L,Food and beverages,9.5,11.85
SKU-18006,Trendy Polarized Scarf - Brown (V91),Fashion accessories,19.39,29.53
SKU-18007,Classic Wooden Bed Sheets - Oak,Home and lifestyle,40.62,60.91
SKU-18008,Elite Vintage Belt - Silver,Fashion accessories,59.61,81.17
SKU-18009,Active Ergonomic Travel Pillow - Grey,Sports and travel,78.64,110.21
SKU-18010,Motion Compact Yoga Mat - Red,Sports and travel,66.31,91.63
SKU-18011,Luxe Denim Wallet - Brown,Fashion accessories,50.9,71.48
SKU-18012,Eco Mini Earbuds - Grey,Electronic accessories,112.59,148.31
SKU-18013,Smart Mini Adapter - Black,Electronic accessories,106.42,132.32
SKU-18014,HomeStyle Cotton Table Lamp - Grey,Home and lifestyle,79.75,105.0
SKU-18015,Vogue Canvas Watch - Brown (V84),Fashion accessories,42.11,57.97
