Product_Code,Product_Name,Category,Cost_Price,Stock
SKU-18356,Summit Heavy-Duty Travel Pillow - Blue,Sports and travel,15.55,4
SKU-18357,Velocity Lightweight Gym Bag - Neon Green,Sports and travel,5.12,4
SKU-18358,Chic Leather Gloves - Rose Gold,Fashion accessories,12.36,8
SKU-18359,Retro Denim Tie - Gold,Fashion accessories,24.73,8
SKU-18360,HomeStyle Minimalist Bed Sheets - Clear,Home and lifestyle,65.81,2
SKU-18361,Aero Compact Water Bottle - Neon Green,Sports and travel,48.04,4
SKU-18362,Elite Denim Sunglasses - Gold,Fashion accessories,77.75,6
SKU-18363,Vogue Cotton Tie - Black (V5),Fashion accessories,58.71,5
SKU-18364,Retro Canvas Tie - Silver (V27),Fashion accessories,26.7,4
SKU-18365,Peak Heavy-Duty Travel Pillow - Red (V14),Sports and travel,12.42,6
SKU-18366,Ultra Fast-Charging Cable - Grey,Electronic accessories,134.25,6
SKU-18367,Nova Mini Speaker - Silver,Electronic accessories,53,6
SKU-18368,Golden Crunchy Coffee Beans - 1L,Food and beverages,18.45,5
SKU-18369,Cyber Mini Headphones - White (V72),Electronic accessories,13.48,3
SKU-18370,Aero Durable Yoga Mat - Blue,Sports and travel,9.26,2
SKU-18371,Derma Natural Sunscreen - Travel Size (V17),Health and beauty,19.29,3
SKU-18372,Summit Heavy-Duty Dumbbells - Red,Sports and travel,53.35,3
SKU-18373,Classic Rustic Table Lamp - Grey,Home and lifestyle,56.43,7
SKU-18374,Vital Hydrating Deodorant - 150g (V85),Health and beauty,54.61,5
SKU-18375,Tasty Vegan Green Tea - 1Kg,Food and beverages,10.22,3
SKU-18376,Aero Waterproof Sleeping Bag - Red (V50),Sports and travel,54.04,9
SKU-18377,Aura Organic Body Lotion - 100ml,Health and beauty,44.82,5
SKU-18378,Radiant Natural Perfume - Pack of 2,Health and beauty,20.13,1
SKU-18379,Daily Salted Pasta - 500ml,Food and beverages,10.02,1
SKU-18380,Derma Vitamin C Sunscreen - 100ml,Health and beauty,56.76,4
SKU-18381,Pulse Heavy Duty Webcam - Red (V52),Electronic accessories,66.63,5
SKU-18382,Nova Slim Speaker - Silver (V29),Electronic accessories,82.37,4
SKU-18383,Radiant Hydrating Body Lotion - 50ml,Health and beauty,56.46,3
SKU-18384,Vital Soothing Conditioner - Travel Size,Health and beauty,75.58,2
SKU-18385,Pure Vegan Pasta - Pack of 6,Food and beverages,5.03,5
SKU-18386,FarmFresh Roasted Cookies - 250g (V83),Food and beverages,7.77,2
SKU-18387,Summit Waterproof Backpack - Orange,Sports and travel,19.3,12
SKU-18388,Zen Glass Cushion - White,Home and lifestyle,21.12,1
SKU-18389,Radiant Anti-Aging Sunscreen - 150g,Health and beauty,7.74,8
SKU-18390,Active Waterproof Dumbbells - Orange,Sports and travel,37,2
SKU-18391,Peak Heavy-Duty Gym Bag - Orange,Sports and travel,31.3,2
SKU-18392,Nova Wireless Charger - Silver (V31),Electronic accessories,63.82,4
SKU-18393,Trek Waterproof Yoga Mat - Neon Green,Sports and travel,62.47,6
SKU-18394,Clear Anti-Aging Sunscreen - 150g,Health and beauty,48.74,7
SKU-18395,Pure Salted Green Tea - Pack of 6,Food and beverages,5.86,2
SKU-18396,Pure Anti-Aging Deodorant - 50ml,Health and beauty,52.45,3
SKU-18397,Smart Mini Power Bank - Grey,Electronic accessories,24.38,6
SKU-18398,ProFit Ergonomic Jump Rope - Grey,Sports and travel,17.2,6
SKU-18399,HomeStyle Stainless Steel Towel Set - Grey,Home and lifestyle,51.94,6
SKU-18400,Retro Vintage Gloves - Black,Fashion accessories,64.19,7
SKU-18401,Velocity Ergonomic Dumbbells - Red,Sports and travel,12.76,2
SKU-18402,Pure Spicy Pasta - 1L,Food and beverages,1.91,5
SKU-18403,Daily Sweet Green Tea - 500g,Food and beverages,17.37,2
SKU-18404,Urban Cotton Candle - Beige,Home and lifestyle,17.23,2
SKU-18405,Modern Ceramic Candle - Clear,Home and lifestyle,21.07,6
SKU-18406,Eco Mini Mouse - Black,Electronic accessories,99.99,5
SKU-18407,ProFit Heavy-Duty Backpack - Neon Green,Sports and travel,76.96,2
SKU-18408,ProFit Compact Water Bottle - Neon Green,Sports and travel,41.7,5
SKU-18409,EcoLiving Glass Candle - Grey (V25),Home and lifestyle,29.03,5
SKU-18410,Trek Heavy-Duty Resistance Bands - Red (V97),Sports and travel,32.73,2
SKU-18411,Radiant Vitamin C Deodorant - 50ml,Health and beauty,71.17,3
SKU-18412,Premium Roasted Pasta - 1Kg,Food and beverages,10.65,3
SKU-18413,Vital Anti-Aging Serum - 50ml (V59),Health and beauty,60.88,7
SKU-18414,Urban Cotton Sunglasses - Gold,Fashion accessories,30.27,2
SKU-18415,TechPro Heavy Duty Power Bank - Red,Electronic accessories,24.22,6
SKU-18416,Elite Canvas Hat - Brown,Fashion accessories,68.18,1
SKU-18417,Summit Breathable Jump Rope - Grey (V47),Sports and travel,78.37,1
SKU-18418,HomeStyle Wooden Cushion - White (V13),Home and lifestyle,59.09,2
SKU-18419,Elite Denim Tie - Black (V76),Fashion accessories,71.79,4
SKU-18420,Modern Wooden Candle - Grey (V22),Home and lifestyle,66.69,1
SKU-18421,Velocity Compact Resistance Bands - Black,Sports and travel,51.03,1
SKU-18422,Peak Ergonomic Yoga Mat - Grey (V49),Sports and travel,49.82,7
SKU-18423,Premium Vegan Honey - 1L,Food and beverages,7.61,6
SKU-18424,EcoLiving Rustic Towel Set - Black,Home and lifestyle,59.18,7
SKU-18425,Pure Gluten-Free Coffee Beans - Pack of 6 (V65),Food and beverages,2.67,3
SKU-18426,Urban Leather Scarf - Rose Gold,Fashion accessories,5.36,1
SKU-18427,TechPro Wireless Keyboard - White (V38),Electronic accessories,68.7,4
SKU-18428,Aero Ergonomic Backpack - Neon Green,Sports and travel,17.99,4
SKU-18429,Chic Cotton Sunglasses - Navy,Fashion accessories,67.8,7
SKU-18430,ProFit Lightweight Tent - Grey,Sports and travel,27.85,2
SKU-18431,FarmFresh Spicy Green Tea - 500ml,Food and beverages,19.26,4
SKU-18432,Eco Fast-Charging Cable - White,Electronic accessories,45.2,4
SKU-18433,Aura Hydrating Body Wash - Travel Size,Health and beauty,56.04,10
SKU-18434,Modern Cotton Candle - Grey (V42),Home and lifestyle,30.12,11
SKU-18435,Smart Portable Power Bank - Red,Electronic accessories,86.51,17
SKU-18436,Vogue Polarized Tie - Rose Gold (V96),Fashion accessories,61.97,7
SKU-18437,Classic Stainless Steel Bed Sheets - Clear (V34),Home and lifestyle,70.12,1
SKU-18438,Elite Silk Tie - Rose Gold,Fashion accessories,29.8,7
SKU-18439,Golden Roasted Pasta - 500ml,Food and beverages,16.35,4
SKU-18440,Active Compact Dumbbells - Neon Green,Sports and travel,12.2,3
SKU-18441,Essence Natural Serum - Pack of 2 (V62),Health and beauty,65.9,2
SKU-18442,Modern Ceramic Cushion - Black,Home and lifestyle,19.11,9
SKU-18443,Chic Polarized Backpack - Brown,Fashion accessories,15,4
SKU-18444,Golden Roasted Juice - 250g,Food and beverages,14.05,3
SKU-18445,Premium Sweet Olive Oil - Pack of 6,Food and beverages,10.94,5
SKU-18446,Summit Waterproof Gym Bag - Neon Green,Sports and travel,9.22,1
SKU-18447,ProFit Ergonomic Sleeping Bag - Neon Green,Sports and travel,16.14,1
SKU-18448,Clear Anti-Aging Body Lotion - Travel Size (V55),Health and beauty,35.73,1
SKU-18449,Aura Organic Perfume - 50ml,Health and beauty,37.62,1
SKU-18450,Pulse Portable Headphones - Silver,Electronic accessories,146.94,'-2
SKU-18451,Zen Stainless Steel Cushion - Black (V86),Home and lifestyle,67.05,12
SKU-18452,Giga Mini Speaker - Grey (V96),Electronic accessories,126.86,7
SKU-18453,Smart Fast-Charging Headphones - Grey,Electronic accessories,73.32,5
SKU-18454,Velocity Durable Sleeping Bag - Red,Sports and travel,77.11,2
SKU-18455,Classic Ceramic Towel Set - Oak,Home and lifestyle,27.76,3
SKU-18456,Peak Breathable Gym Bag - Grey,Sports and travel,63.28,2
SKU-18457,Luxe Denim Tie - Rose Gold,Fashion accessories,24.78,2
SKU-18458,Cyber Wireless Headphones - Blue,Electronic accessories,140.61,3
SKU-18459,Premium Salted Pasta - 500g,Food and beverages,6.14,3
SKU-18460,Giga Portable Power Bank - Grey,Electronic accessories,114.95,6
SKU-18461,Derma Soothing Body Lotion - Pack of 2 (V70),Health and beauty,62.91,7
SKU-18462,Smart Mini Charger - White,Electronic accessories,102.1,11
SKU-18463,Tasty Sweet Chocolate - 1L (V4),Food and beverages,17.22,4
SKU-18464,Smart Heavy Duty Power Bank - Silver,Electronic accessories,94.87,2
SKU-18465,Vital Oil-Free Conditioner - Pack of 2,Health and beauty,37.25,1
SKU-18466,Vogue Canvas Hat - Brown,Fashion accessories,65.47,4
SKU-18467,Peak Breathable Resistance Bands - Blue (V15),Sports and travel,21.84,3
SKU-18468,Velocity Durable Backpack - Grey (V16),Sports and travel,66.87,2
SKU-18469,Vogue Leather Watch - Rose Gold (V2),Fashion accessories,49.09,4
SKU-18470,Pulse Portable Charger - Blue,Electronic accessories,12.01,6
SKU-18471,Smart Slim Speaker - Grey,Electronic accessories,146.7,3
SKU-18472,Elite Canvas Belt - Black,Fashion accessories,18.11,3
SKU-18473,Velocity Compact Backpack - Black (V5),Sports and travel,79.41,6
SKU-18474,Chic Leather Gloves - Silver,Fashion accessories,63.29,3
SKU-18475,Organic Vegan Cookies - 1L,Food and beverages,1.5,5
SKU-18476,Urban Stainless Steel Picture Frame - Oak,Home and lifestyle,31.39,3
SKU-18477,Derma Natural Sunscreen - 150g (V59),Health and beauty,54.91,4
SKU-18478,Nature's Spicy Green Tea - Pack of 6,Food and beverages,16.15,2
SKU-18479,Zen Cotton Picture Frame - White,Home and lifestyle,20.68,2
SKU-18480,Vogue Canvas Tie - Silver,Fashion accessories,5.44,2
SKU-18481,HomeStyle Stainless Steel Table Lamp - Clear,Home and lifestyle,65.94,4
SKU-18482,Velocity Breathable Dumbbells - Red,Sports and travel,63.75,3
SKU-18483,Classic Rustic Coffee Mug - Beige,Home and lifestyle,38.45,6
SKU-18484,Retro Canvas Watch - Rose Gold (V51),Fashion accessories,76.76,5
SKU-18485,Smart Fast-Charging Adapter - Red,Electronic accessories,52.69,'-3
SKU-18486,Essence Natural Sunscreen - Pack of 2,Health and beauty,35.04,1
SKU-18487,FarmFresh Spicy Coffee Beans - Pack of 6,Food and beverages,14.38,11
SKU-18488,Derma Natural Body Wash - Travel Size,Health and beauty,43.78,6
SKU-18489,FarmFresh Sweet Coffee Beans - 1Kg,Food and beverages,15.69,3
SKU-18490,Daily Crunchy Almonds - 1L,Food and beverages,12.7,2
SKU-18491,Cyber Wireless Adapter - Red,Electronic accessories,50.49,3
SKU-18492,Radiant Hydrating Conditioner - Travel Size,Health and beauty,33.33,2
SKU-18493,Motion Compact Tent - Grey,Sports and travel,14.15,3
SKU-18494,Vogue Denim Wallet - Navy (V12),Fashion accessories,16.09,3
SKU-18495,Organic Sweet Honey - 1Kg,Food and beverages,9.58,3
SKU-18496,ProFit Durable Water Bottle - Neon Green,Sports and travel,5.46,3
SKU-18497,Nature's Roasted Green Tea - 1L,Food and beverages,3.37,12
SKU-18498,Giga Wireless Adapter - Blue,Electronic accessories,17.01,2
SKU-18499,Cozy Rustic Picture Frame - Grey,Home and lifestyle,22.87,2
SKU-18500,Clear Soothing Perfume - 100ml,Health and beauty,41.24,7
SKU-18501,HomeStyle Wooden Wall Clock - Clear,Home and lifestyle,16.62,11
SKU-18502,LuxeHome Cotton Vase - Black,Home and lifestyle,47.51,1
SKU-18503,Luxe Cotton Wallet - Silver,Fashion accessories,15.02,13
SKU-18504,Active Durable Jump Rope - Grey,Sports and travel,58.75,6
SKU-18505,Vogue Cotton Wallet - Brown (V97),Fashion accessories,72.34,2
SKU-18506,EcoLiving Wooden Table Lamp - Grey,Home and lifestyle,37.32,13
SKU-18507,Luxe Vintage Wallet - Navy (V92),Fashion accessories,76.86,4
SKU-18508,Peak Heavy-Duty Gym Bag - Neon Green (V14),Sports and travel,45.74,6
SKU-18509,Cyber Heavy Duty Speaker - Red,Electronic accessories,104.93,4
SKU-18510,Pulse Heavy Duty Keyboard - Black,Electronic accessories,119.37,4
SKU-18511,Cozy Glass Towel Set - Grey (V8),Home and lifestyle,36.37,4
SKU-18512,Motion Breathable Gym Bag - Orange (V6),Sports and travel,42.48,2
SKU-18513,Ultra Heavy Duty Charger - Red (V95),Electronic accessories,66.47,4
SKU-18514,Tasty Crunchy Cookies - 1Kg (V6),Food and beverages,14.44,5
SKU-18515,Summit Compact Travel Pillow - Black,Sports and travel,68.34,6
SKU-18516,Pure Natural Serum - Travel Size (V4),Health and beauty,78.29,20
SKU-18517,Summit Lightweight Jump Rope - Red,Sports and travel,53.29,5
SKU-18518,Essence Oil-Free Shampoo - Travel Size (V22),Health and beauty,24.07,3
SKU-18519,Summit Breathable Jump Rope - Black (V61),Sports and travel,11.68,8
SKU-18520,Vogue Denim Tie - Black,Fashion accessories,77.82,1
SKU-18521,Classic Wooden Picture Frame - Grey,Home and lifestyle,60.04,7
SKU-18522,Urban Rustic Vase - Clear (V78),Home and lifestyle,39.67,7
SKU-18523,LuxeHome Minimalist Coffee Mug - White,Home and lifestyle,63.28,5
SKU-18524,Organic Roasted Olive Oil - Pack of 6,Food and beverages,4.24,2
SKU-18525,Golden Spicy Cereal - 250g (V8),Food and beverages,7.92,8
SKU-18526,TechPro Fast-Charging Headphones - Grey,Electronic accessories,148.6,2
SKU-18527,Luxe Leather Sunglasses - Navy (V37),Fashion accessories,70.97,11
SKU-18528,Chic Leather Scarf - Rose Gold,Fashion accessories,31.48,6
SKU-18529,Tasty Gluten-Free Cookies - 1L (V98),Food and beverages,17.23,6
SKU-18530,Cyber Portable Speaker - Grey,Electronic accessories,113.69,2
SKU-18531,TechPro Slim Keyboard - Red,Electronic accessories,126.89,4
SKU-18532,Pure Roasted Pasta - 500g (V18),Food and beverages,18.2,2
SKU-18533,Essence Organic Sunscreen - Travel Size,Health and beauty,41,2
SKU-18534,Trendy Leather Sunglasses - Black,Fashion accessories,26.85,4
SKU-18535,Retro Vintage Scarf - Rose Gold (V2),Fashion accessories,46.72,5
SKU-18536,Eco Fast-Charging Keyboard - Black,Electronic accessories,110.71,4
SKU-18537,Velocity Breathable Tent - Black (V15),Sports and travel,33.63,15
SKU-18538,Classic Stainless Steel Vase - Oak (V12),Home and lifestyle,22.62,7
SKU-18539,Golden Sweet Olive Oil - 1L (V26),Food and beverages,6.08,2
SKU-18540,Aero Waterproof Jump Rope - Black,Sports and travel,28.32,3
SKU-18541,Tasty Sweet Coffee Beans - 1L (V13),Food and beverages,6.98,5
SKU-18542,Aura Oil-Free Conditioner - Pack of 2,Health and beauty,61.59,3
SKU-18543,Modern Ceramic Candle - Black (V19),Home and lifestyle,10.53,2
SKU-18544,Retro Denim Watch - Black (V32),Fashion accessories,78.01,1
SKU-18545,Trendy Denim Backpack - Brown,Fashion accessories,64.39,4
SKU-18546,Velocity Lightweight Tent - Blue,Sports and travel,30.78,7
SKU-18547,Nature's Salted Almonds - 1Kg,Food and beverages,3.86,4
SKU-18548,Premium Crunchy Honey - 500g,Food and beverages,18.34,4
SKU-18549,Essence Anti-Aging Body Lotion - 50ml (V46),Health and beauty,57.95,2
SKU-18550,Pure Vitamin C Body Lotion - 100ml,Health and beauty,27.52,12
SKU-18551,Cozy Rustic Coffee Mug - Oak,Home and lifestyle,79.73,8
SKU-18552,Modern Glass Vase - Black,Home and lifestyle,47.67,4
SKU-18553,EcoLiving Rustic Storage Box - Black (V55),Home and lifestyle,72.44,3
SKU-18554,Premium Roasted Green Tea - 1L,Food and beverages,17.65,3
SKU-18555,Urban Denim Backpack - Silver,Fashion accessories,14.26,2
SKU-18556,Vital Natural Sunscreen - 50ml (V85),Health and beauty,39.11,6
SKU-18557,Nova Fast-Charging Speaker - Black,Electronic accessories,86.85,10
SKU-18558,Aero Heavy-Duty Yoga Mat - Black,Sports and travel,7.64,3
SKU-18559,Summit Durable Jump Rope - Black,Sports and travel,32.81,4
SKU-18560,Modern Stainless Steel Table Lamp - White,Home and lifestyle,28.84,33
SKU-18561,Cozy Minimalist Bed Sheets - Oak (V41),Home and lifestyle,68.93,2
SKU-18562,Ultra Fast-Charging Cable - Grey (V3),Electronic accessories,56.14,3
SKU-18563,Motion Waterproof Jump Rope - Orange,Sports and travel,35.94,1
SKU-18564,Daily Spicy Coffee Beans - 250g (V40),Food and beverages,17.97,8
SKU-18565,Daily Salted Green Tea - 1L (V92),Food and beverages,11.15,2
SKU-18566,Cyber Mini Earbuds - Grey,Electronic accessories,61.16,4
SKU-18567,LuxeHome Wooden Wall Clock - Grey (V31),Home and lifestyle,74.63,27
SKU-18568,Modern Glass Table Lamp - Grey,Home and lifestyle,74.51,4
SKU-18569,Elite Cotton Belt - Silver,Fashion accessories,20.23,8
SKU-18570,Luxe Silk Gloves - Rose Gold,Fashion accessories,40.13,5
SKU-18571,Summit Waterproof Yoga Mat - Orange,Sports and travel,35.12,3
SKU-18572,Elite Denim Handbag - Gold,Fashion accessories,45.93,3
SKU-18573,Peak Durable Gym Bag - Black,Sports and travel,53.35,4
SKU-18574,Nova Slim Power Bank - Red,Electronic accessories,111.8,4
SKU-18575,Smart Slim Cable - Grey,Electronic accessories,104.09,4
SKU-18576,Chic Canvas Belt - Silver,Fashion accessories,70.79,1
SKU-18577,Nova Mini Mouse - White (V14),Electronic accessories,34.15,24
SKU-18578,Trek Ergonomic Tent - Neon Green,Sports and travel,19.78,7
SKU-18579,ProFit Lightweight Resistance Bands - Red (V5),Sports and travel,13.61,6
SKU-18580,Derma Soothing Body Wash - Pack of 2 (V73),Health and beauty,21.91,7
SKU-18581,Trendy Polarized Handbag - Black,Fashion accessories,9.48,8
SKU-18582,Smart Fast-Charging Mouse - Silver,Electronic accessories,137.59,5
SKU-18583,Giga Bluetooth Speaker - Blue,Electronic accessories,63.99,2
SKU-18584,Zen Ceramic Coffee Mug - Clear,Home and lifestyle,74.48,1
SKU-18585,Smart Mini Headphones - Black,Electronic accessories,145.73,23
SKU-18586,Velocity Breathable Yoga Mat - Red,Sports and travel,66.15,2
SKU-18587,EcoLiving Stainless Steel Bed Sheets - Grey (V85),Home and lifestyle,8.77,1
SKU-18588,Tasty Sweet Green Tea - 1L,Food and beverages,3.25,8
SKU-18589,Essence Hydrating Perfume - 150g (V24),Health and beauty,40.47,2
SKU-18590,Derma Hydrating Shampoo - 50ml,Health and beauty,20.12,6
SKU-18591,Trendy Vintage Scarf - Rose Gold (V77),Fashion accessories,69.58,14
SKU-18592,Premium Sweet Cookies - 500g,Food and beverages,8.3,17
SKU-18593,Glow Vitamin C Serum - 200ml,Health and beauty,67.77,13
SKU-18594,Eco Mini Headphones - Silver (V5),Electronic accessories,19.8,8
SKU-18595,Nature's Sweet Green Tea - Pack of 6,Food and beverages,13.89,1
SKU-18596,Derma Anti-Aging Sunscreen - 200ml (V25),Health and beauty,61.64,2
SKU-18597,FarmFresh Vegan Olive Oil - 500g,Food and beverages,16.46,2
SKU-18598,Premium Gluten-Free Almonds - 500g,Food and beverages,11.29,4
SKU-18599,Chic Denim Sunglasses - Rose Gold,Fashion accessories,30.81,12
SKU-18600,LuxeHome Glass Candle - Clear (V9),Home and lifestyle,9.61,2
SKU-18601,Pure Hydrating Face Cream - 200ml,Health and beauty,34.67,2
SKU-18602,Aura Anti-Aging Deodorant - 200ml (V94),Health and beauty,66.69,2
SKU-18603,Daily Vegan Chocolate - Pack of 6 (V76),Food and beverages,5.35,5
SKU-18604,Nova Mini Earbuds - White (V27),Electronic accessories,54.45,7
SKU-18605,Glow Oil-Free Conditioner - 200ml,Health and beauty,24.23,1
SKU-18606,EcoLiving Rustic Candle - Clear (V55),Home and lifestyle,30.62,1
SKU-18607,Classic Vintage Gloves - Rose Gold (V5),Fashion accessories,56.2,2
SKU-18608,Aero Breathable Sleeping Bag - Grey (V48),Sports and travel,5.03,5
SKU-18609,Active Breathable Travel Pillow - Orange (V2),Sports and travel,22.84,5
SKU-18610,Clear Oil-Free Conditioner - Pack of 2,Health and beauty,77.25,3
SKU-18611,Golden Crunchy Cookies - Pack of 6,Food and beverages,14.64,2
SKU-18612,Glow Oil-Free Conditioner - 100ml,Health and beauty,37.45,15
SKU-18613,Aero Ergonomic Jump Rope - Red (V86),Sports and travel,9.63,5
SKU-18614,Urban Cotton Picture Frame - Beige (V88),Home and lifestyle,6.78,6
SKU-18615,Chic Silk Backpack - Navy,Fashion accessories,19.26,6
SKU-18616,Tasty Gluten-Free Pasta - Pack of 6,Food and beverages,15.17,5
SKU-18617,Golden Gluten-Free Pasta - 1Kg,Food and beverages,13.78,7
SKU-18618,Classic Denim Handbag - Silver,Fashion accessories,73.65,6
SKU-18619,Peak Ergonomic Resistance Bands - Grey (V2),Sports and travel,26.19,4
SKU-18620,Radiant Anti-Aging Conditioner - Pack of 2 (V73),Health and beauty,76.35,4
SKU-18621,Ultra Bluetooth Keyboard - Black,Electronic accessories,146.29,6
SKU-18622,Vital Organic Serum - 100ml,Health and beauty,50.45,2
SKU-18623,Clear Oil-Free Lip Balm - 150g (V35),Health and beauty,50.13,6
SKU-18624,Vogue Denim Sunglasses - Silver,Fashion accessories,33.85,7
SKU-18625,Giga Portable Adapter - Silver (V89),Electronic accessories,38.58,4
SKU-18626,Nature's Salted Chocolate - 500g,Food and beverages,1.17,2
SKU-18627,Classic Silk Gloves - Gold (V36),Fashion accessories,34.16,9
SKU-18628,Luxe Canvas Belt - Silver,Fashion accessories,61.94,3
SKU-18629,Ultra Wireless Earbuds - Grey (V85),Electronic accessories,42.83,17
SKU-18630,Daily Roasted Pasta - Pack of 6,Food and beverages,7.1,21
SKU-18631,TechPro Bluetooth Adapter - White,Electronic accessories,106.28,8
SKU-18632,Vogue Leather Hat - Navy,Fashion accessories,57.57,1
SKU-18633,Essence Hydrating Face Cream - Travel Size,Health and beauty,77.97,1
